no,Time,UserID/MemID,設置點,緯度,經度,place_id
1164,2/24/2022 1:56:01 PM,U8793a2bb7e42885c2e17c4682d981151,熊掌心健康果茶,23.56358,119.56499,ChIJq6qq6sBabDQRuf0h5lRLqTc
1166,2/24/2022 10:09:07 AM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,澎湖樂晨早午餐,23.57313,119.57701,
1168,2/24/2022 10:14:59 AM,Ua5d612b844f3c29bede3e6e5528797f5,海玩子雞蛋糕,23.56997,119.56894,ChIJQbh-E-EeaDQR9LphzUvlOCk
1169,2/24/2022 10:32:08 AM,Ua5d612b844f3c29bede3e6e5528797f5,ㄇㄇ的臭豆腐,23.55258,119.61097,ChIJQbh-E-EeaDQR9LphzUvlOCk
1171,2/24/2022 10:47:45 PM,Ud9f189e6e4cbc8628e6994a3adc90939,芳遠水果行,23.56751,119.56721,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
1172,2/24/2022 10:49:28 AM,Ubd14cefc1682ba6ea76aec6c8e0cb0ba,芳遠水果行,23.56751,119.56721,ChIJKdpLqXKpQjQR8d6Dyoc8YLo
1174,2/24/2022 11:01:42 PM,Ud9f189e6e4cbc8628e6994a3adc90939,滷底撈-澎湖店,23.56499,119.58107,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
1177,2/24/2022 11:58:24 AM,Uc90a03dc5c8efd275ba07ee176e23375,蔬脆蛋餅,23.56632,119.56511,ChIJGTSaq8lFbDQRjk4BwaWTEBM
1178,2/24/2022 12:06:29 PM,U863b8cae579201d96dab41d5e002a5a3,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJRzYoJ_1bbDQR9Mc83QLsd98
1180,2/24/2022 12:16:01 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,原豆工坊咖啡專賣店,23.56409,119.56508,ChIJOQKqwa03aDQRdWUUj-skPf8
1181,2/24/2022 12:18:29 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,秋喜肉蛋吐司,23.56867,119.5675,ChIJOQKqwa03aDQRdWUUj-skPf8
1184,2/24/2022 12:20:16 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,獨領風騷,23.56815,119.56751,ChIJOQKqwa03aDQRdWUUj-skPf8
1186,2/24/2022 12:24:26 PM,U822f795763b402dca036221af58db11a,拾捌度C鮮果茶飲站,23.57436,119.5795,
1187,2/24/2022 12:26:00 PM,U822f795763b402dca036221af58db11a,天津蔥抓餅,23.57431,119.5792,
1189,2/24/2022 12:39:46 PM,U4e80e49e40849acbca575b64765e5bb6,阿鳳牛肉河粉,23.57142,119.57239,
1193,2/24/2022 2:14:40 PM,U8793a2bb7e42885c2e17c4682d981151,ㄇㄇ的臭豆腐,23.55258,119.61097,ChIJq6qq6sBabDQRuf0h5lRLqTc
1194,2/24/2022 2:17:17 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,原豆工坊咖啡專賣店,23.56409,119.56508,ChIJT6bv8YxabDQRDJJkLTdthb4
1197,2/24/2022 2:36:54 PM,Ua0725d2b42d0ee5b17efb864afaed621,澎漁宴餐廳,23.56625705,119.5690162,
1198,2/24/2022 2:39:32 PM,U5fd8a6c36b2a2370bb0184a98f40b911,瑞師父海菜煎餅,23.56579,119.56542,ChIJnbAMPBOpQjQRi9fb1xiur1w
1199,2/24/2022 2:45:28 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,飛特潛艦Victor Johni’R,23.56737,119.56745,ChIJT6bv8YxabDQRDJJkLTdthb4
1200,2/24/2022 3:05:48 PM,U7a89fa99cb80c8496590501db322b56c,招柴莉莉,23.57278,119.57504,ChIJjd7vde9abDQRBMV5IWfxD58
1201,2/24/2022 3:07:37 PM,U7a89fa99cb80c8496590501db322b56c,霸味薑母鴨,23.5705,119.57567,ChIJjd7vde9abDQRBMV5IWfxD58
1203,2/24/2022 3:44:50 PM,U98d0d675417375da1eea4c4bd7cdb2e9,楊媽媽韭菜盒,23.56616,119.56764,ChIJhR1bfPcBaDQRYO_ClhBrn_4
1206,2/24/2022 4:37:58 PM,U05acef925dad7cbfa0cca1762f4aa64d,抓包．馬公分店,23.5729,119.57694,ChIJ81KTlb83aDQRm_JDZX1ZNNY
1208,2/24/2022 5:14:17 PM,U22810a86bf6c88e1580fc68bb22cc23c,馬路益燒肉飯,23.56596,119.56523,ChIJLeqDHHOpQjQRjIgswvkjQjw
1209,2/24/2022 5:17:07 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJOQKqwa03aDQRdWUUj-skPf8
1211,2/24/2022 5:43:44 PM,U5a1569a940913901cdb66284da9d3d3a,好享吃小火鍋,23.56745,119.56641,
1212,2/24/2022 5:51:48 PM,Ud396de5c092143ad087e50d3fbcd042d,沐一日式豬排專賣店,23.57319,119.57316,ChIJPSvBJfNabDQR38pPWb1IbtI
1213,2/24/2022 6:15:16 PM,U954f8e628b485f2c105b7e035639650b,霸味薑母鴨,23.5705,119.57567,ChIJQZrILfNabDQR9_o0RXV5yGo
1214,2/24/2022 6:46:13 PM,U98d0d675417375da1eea4c4bd7cdb2e9,真鮮味小吃部,119.56491,119.56929,ChIJhR1bfPcBaDQRYO_ClhBrn_4
1215,2/24/2022 6:48:30 PM,U181657e7c3044a6c151f5554c2de1613,西河食堂海鮮粥,23.56484,119.5652,ChIJweNDfotabDQR93dcuthOvzc
1216,2/24/2022 6:50:51 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,巴適麻辣鍋,23.57185,119.58141,ChIJyxolbVkjaDQRsUhGyYZTKA4
1217,2/24/2022 7:00:52 PM,U50284f2fcdf83512e9e4968a77e2a672,好享吃小火鍋,23.56745,119.56641,ChIJkUqxsIX6ZzQRxV0W0duojPU
1218,2/24/2022 7:02:17 PM,U50284f2fcdf83512e9e4968a77e2a672,聚鮮食堂,23.5645,119.56516,ChIJkUqxsIX6ZzQRxV0W0duojPU
1224,2/24/2022 7:49:38 PM,U0781ca1080648882355dd846776649d0,好享吃小火鍋,23.56745,119.56641,ChIJ05QELp9bbDQRN3iG2DVW1vI
1225,2/24/2022 7:56:05 PM,U22810a86bf6c88e1580fc68bb22cc23c,登峰藝品行(登峰特產行),23.56505,119.56522,ChIJLeqDHHOpQjQRjIgswvkjQjw
1226,2/24/2022 8:22:34 PM,Udf84da45a09c16e48b52336fd5d9d179,澎湖 朝陽路肉圓,23.57339,119.57697,
1228,2/24/2022 8:33:51 PM,U50284f2fcdf83512e9e4968a77e2a672,掌上明珠,23.57831798,119.5822953,ChIJkUqxsIX6ZzQRxV0W0duojPU
1229,2/24/2022 8:44:58 AM,U863b8cae579201d96dab41d5e002a5a3,澎湖樂晨早午餐,23.57313,119.57701,ChIJRzYoJ_1bbDQR9Mc83QLsd98
1231,2/24/2022 9:18:02 PM,U2461f8bb4e4b7e22aa74ca1da28fc60b,石滬廣場站,23.56312198,119.5648365,
1233,2/24/2022 9:42:01 AM,U64063ee6dd2f63870d466ef3baaac5a5,拾捌度C鮮果茶飲站,23.57436,119.5795,
1236,2/25/2022 1:26:32 PM,Uf1736a1ca1a13bc5cf32f5eb94c52246,澎湖伯伴手禮坊,23.57123973,119.5799884,
1237,2/25/2022 1:32:36 PM,U4e80e49e40849acbca575b64765e5bb6,祥馨鮮鮮果舖,23.57336,119.57256,
1239,2/25/2022 1:56:03 PM,U22810a86bf6c88e1580fc68bb22cc23c,五鮮上醬海產專賣,23.56580466,119.5654261,ChIJLeqDHHOpQjQRjIgswvkjQjw
1244,2/25/2022 10:27:12 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,ChIJfYyqojxbbDQRGGxepd_BnfY
1248,2/25/2022 11:23:19 AM,U54b59e95f3dd368e5e1a53fafff72ad2,臭臉大叔?烤甜圈,23.56494,119.56494,ChIJk9on2zMfaDQRgJEdbnyGeV4
1249,2/25/2022 11:35:40 AM,U54b59e95f3dd368e5e1a53fafff72ad2,海森海聲,23.56493,119.56501,ChIJk9on2zMfaDQRgJEdbnyGeV4
1250,2/25/2022 11:40:03 AM,Ue493845d7f2133807ec3b19196dbaa6d,獨領風騷,23.56815,119.56751,
1253,2/25/2022 11:53:24 AM,Ud9f189e6e4cbc8628e6994a3adc90939,冰吧豆花店 打卡送配料~~,23.56673,119.56773,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
1256,2/25/2022 12:12:24 PM,U954f8e628b485f2c105b7e035639650b,日香美食坊歡迎您～,23.57466,119.5768,ChIJQZrILfNabDQR9_o0RXV5yGo
1257,2/25/2022 12:12:59 PM,U549d83ded5aae205862d9454360f140e,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
1259,2/25/2022 12:48:05 PM,U0c296d47625964bbaf834513dc2d5668,馬路益燒肉飯,23.56596,119.56523,
1260,2/25/2022 12:55:19 PM,U549d83ded5aae205862d9454360f140e,吳家小館,23.63269,119.59865,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
1261,2/25/2022 2:42:53 PM,U8793a2bb7e42885c2e17c4682d981151,某個角落,23.56492,119.56492,ChIJq6qq6sBabDQRuf0h5lRLqTc
1262,2/25/2022 2:58:18 PM,Ubaa723982621a6dd3a8180937f42a3d4,拾捌度C鮮果茶飲站,23.57436,119.5795,
1265,2/25/2022 3:11:33 PM,U5fd8a6c36b2a2370bb0184a98f40b911,大口香雞排,23.56719,119.56471,ChIJnbAMPBOpQjQRi9fb1xiur1w
1267,2/25/2022 3:13:10 PM,U1533b24c18a3e1f1479bdb79969431d9,世軒西點麵包????,23.57275,119.57417,ChIJTRMp-_JabDQRUnK6SeL9Hcs
1270,2/25/2022 3:33:37 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,O le pain 喔！麵包,23.57111,119.57982,ChIJ0Yjn9-5abDQRR86lBh66Sxk
1273,2/25/2022 3:54:44 PM,U16f92b0df914c40495c60e84bf79adba,招柴莉莉,23.57278,119.57504,ChIJKV5DcQ1bbDQRdxjFjIxHKEs
1274,2/25/2022 4:09:24 PM,Ud9f189e6e4cbc8628e6994a3adc90939,恐龍炭烤饅頭,23.56671,119.56477,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
1275,2/25/2022 4:36:58 AM,U1533b24c18a3e1f1479bdb79969431d9,小小間,23.57003,119.56901,ChIJTRMp-_JabDQRUnK6SeL9Hcs
1276,2/25/2022 4:38:52 PM,Ubaa723982621a6dd3a8180937f42a3d4,麗洋手作蛋糕,23.56431,119.56464,
1277,2/25/2022 4:57:38 PM,U0c296d47625964bbaf834513dc2d5668,麗洋手作蛋糕,23.56431,119.56464,
1278,2/25/2022 5:17:52 PM,U67a7a0290b58d9e0f8cff519fe54860b,紫光複合式餐飲,23.56601,119.56687,ChIJF9RFJOhabDQRx8CemXDka7U
1279,2/25/2022 5:17:56 PM,U954f8e628b485f2c105b7e035639650b,拾捌度C鮮果茶飲站,23.57436,119.5795,ChIJQZrILfNabDQR9_o0RXV5yGo
1281,2/25/2022 5:23:38 PM,U2461f8bb4e4b7e22aa74ca1da28fc60b,檸檬香茅火鍋澎湖店,23.56283,119.56518,
1282,2/25/2022 6:02:17 PM,U54b59e95f3dd368e5e1a53fafff72ad2,某個角落,23.56492,119.56492,ChIJk9on2zMfaDQRgJEdbnyGeV4
1287,2/25/2022 6:45:48 PM,Ue253a78a8c16433cdb29ea322e001705,金醬府,23.56734,119.5729,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
1288,2/25/2022 7:16:18 PM,Ubaa723982621a6dd3a8180937f42a3d4,金醬府,23.56734,119.5729,
1289,2/25/2022 7:24:01 PM,Ua08140440fb458d2532cb6381df1e7e5,霸味薑母鴨,23.5705,119.57567,
1290,2/25/2022 7:28:09 PM,U6508d07ce4f051e392ce3e00bcac6028,青泉豆花,23.57472,119.57821,ChIJiV8LuehabDQR6KKBeFWg0As
1293,2/25/2022 8:11:03 PM,U0781ca1080648882355dd846776649d0,紐西蘭牛排館,23.57295,119.57542,ChIJ05QELp9bbDQRN3iG2DVW1vI
1294,2/25/2022 8:36:17 PM,U0781ca1080648882355dd846776649d0,文化路蔥油餅,23.56825,119.56753,ChIJ05QELp9bbDQRN3iG2DVW1vI
1297,2/26/2022 1:12:08 PM,Ubaf58e50e1a0f6cf64739737b2398b0f,四方早餐店,23.56619,119.58263,ChIJK5GmlHyrQjQRPNKNdgjHRhU
1299,2/26/2022 10:19:04 AM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,澎南海產行,23.5714,119.57172,ChIJ0Yjn9-5abDQRR86lBh66Sxk
1300,2/26/2022 10:21:36 AM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,信誼海產,23.571,119.57133,ChIJ0Yjn9-5abDQRR86lBh66Sxk
1302,2/26/2022 11:20:17 AM,U3ad0aa9093812235f4b3776723fc9192,澎湖樂晨早午餐,23.57313,119.57701,ChIJP6GyQvNabDQRIepWzIUEO-A
1303,2/26/2022 11:32:14 AM,U54b59e95f3dd368e5e1a53fafff72ad2,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJk9on2zMfaDQRgJEdbnyGeV4
1304,2/26/2022 11:59:42 AM,U8793a2bb7e42885c2e17c4682d981151,龍門小吃部,23.5643,119.6732,ChIJq6qq6sBabDQRuf0h5lRLqTc
1307,2/26/2022 12:42:54 PM,U3dc4122ffdd99c7b1151c06b6570112f,ㄇㄇ的臭豆腐,23.55258,119.61097,ChIJkaAQgG5bbDQR-ckXlZIXzTQ
1308,2/26/2022 12:51:55 PM,U954f8e628b485f2c105b7e035639650b,沐一日式豬排專賣店,23.57319,119.57316,ChIJQZrILfNabDQR9_o0RXV5yGo
1309,2/26/2022 2:10:57 PM,U7af96d3a5c0bace563a62c577796b52e,易家仙人掌冰,23.65747,119.55532,ChIJ3-P5PV9cbDQR8WW19pw-N8c
1311,2/26/2022 4:34:53 PM,U6368c5aa5f76abbfc284f5224f2ae22a,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJ9xPjYvJabDQR9M88sVfluaQ
1313,2/26/2022 4:36:48 PM,U7a89fa99cb80c8496590501db322b56c,通樑古榕,23.65648794,119.5567078,ChIJjd7vde9abDQRBMV5IWfxD58
1314,2/26/2022 4:40:37 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,秀秀蔥大餅,23.5764,119.57411,ChIJ0Yjn9-5abDQRR86lBh66Sxk
1315,2/26/2022 5:13:07 PM,U2a61f0c04f909838b1b52cce31614069,皮克吐司,23.56714,119.56467,ChIJ913TnM1bbDQRg2WOanFw-Vs
1316,2/26/2022 5:18:03 PM,U746b5e1f8b8bbfd71a0e2e04a7b94c3c,菊楓食堂日式料理,23.57538,119.58058,
1317,2/26/2022 5:26:03 PM,U9d919058b602b3786dc07bf1d1e8f7b2,佶肯美式漢堡炸雞,23.56354,119.56659,
1318,2/26/2022 5:50:13 PM,U619764678dadf25e58dd14750c301bc1,嚐香聚牛肉麵,23.57425,119.57308,
1320,2/26/2022 6:04:14 PM,U8793a2bb7e42885c2e17c4682d981151,駱哥港式點心,23.56584,119.56856,ChIJq6qq6sBabDQRuf0h5lRLqTc
1321,2/26/2022 6:33:53 AM,U8793a2bb7e42885c2e17c4682d981151,自由塔,23.56993769,119.5713121,ChIJq6qq6sBabDQRuf0h5lRLqTc
1322,2/26/2022 6:34:03 PM,U03d32f17c0cbd61f601a8566269a2373,金醬府,23.56734,119.5729,
1324,2/26/2022 7:09:19 PM,U6368c5aa5f76abbfc284f5224f2ae22a,玻玻飲食店,23.57971,119.57924,ChIJ9xPjYvJabDQR9M88sVfluaQ
1325,2/26/2022 7:17:37 PM,U7a89fa99cb80c8496590501db322b56c,峰鮮宴隱市食堂,23.56359,119.5808,ChIJjd7vde9abDQRBMV5IWfxD58
1328,2/26/2022 7:41:33 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,我們是望安CAFE,23.56506,119.56816,ChIJIXp_sKdbbDQRSCtuMHZGHJc
1331,2/26/2022 8:18:41 AM,U35f840c54ee263928f8f672f5273082e,世軒西點麵包????,23.57275,119.57417,
1332,2/26/2022 8:27:02 PM,U4e80e49e40849acbca575b64765e5bb6,呷飽飽燒烤屋,23.57558,119.58025,
1335,2/26/2022 9:03:16 PM,U56b1be03cd0560827b6add4d4590b750,馬路益燒肉飯,23.56596,119.56523,
1338,2/26/2022 9:10:49 PM,U04b87382990d38b86e89d0f148bafe7d,Bella調酒專賣店,23.56855353,119.567152,
1339,2/26/2022 9:22:01 PM,Uc31b6630118080fe58e0cf134b3b4124,臭臉大叔?烤甜圈,23.56494,119.56494,ChIJ3YFee_JabDQRdTZgl44Xp-8
1341,2/26/2022 9:52:18 AM,U30a6bc41cf10174b9c25ae2ce35f8adb,澎湖伯伴手禮坊,23.57123973,119.5799884,
1342,2/26/2022 9:55:19 AM,U41cdbf64df0886d0acae01076f860cb9,沐一日式豬排專賣店,23.57319,119.57316,ChIJgQ9hUuRabDQRj5lwxDjyAvA
1343,2/27/2022 1:02:33 PM,U4e80e49e40849acbca575b64765e5bb6,台灣大餅早午餐,23.56718,119.56441,
1344,2/27/2022 1:46:21 PM,U549d83ded5aae205862d9454360f140e,巴適麻辣鍋,23.57185,119.58141,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
1346,2/27/2022 1:54:35 PM,U8793a2bb7e42885c2e17c4682d981151,通樑古榕,23.65648794,119.5567078,ChIJq6qq6sBabDQRuf0h5lRLqTc
1348,2/27/2022 10:35:41 AM,U2b19812017278c4fbe06ca761489d15e,自由塔,23.56993769,119.5713121,
1350,2/27/2022 10:55:36 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,菊楓食堂日式料理,23.57538,119.58058,ChIJOQKqwa03aDQRdWUUj-skPf8
1351,2/27/2022 11:10:21 AM,U2b19812017278c4fbe06ca761489d15e,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,
1353,2/27/2022 11:39:03 AM,Ub7473e6415408078ad96236c758f5476,呷飽飽燒烤屋,23.57558,119.58025,
1355,2/27/2022 12:01:14 AM,Ue253a78a8c16433cdb29ea322e001705,霸味薑母鴨,23.5705,119.57567,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
1356,2/27/2022 12:05:47 PM,U954f8e628b485f2c105b7e035639650b,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJQZrILfNabDQR9_o0RXV5yGo
1357,2/27/2022 12:15:57 PM,Ua5d612b844f3c29bede3e6e5528797f5,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJQbh-E-EeaDQR9LphzUvlOCk
1359,2/27/2022 12:37:42 PM,Uac8f1738516975144175970d61cd80a6,天津蔥抓餅,23.57431,119.5792,ChIJE7ziGXlbbDQRyDbn42cIOt0
1363,2/27/2022 2:04:47 PM,U8793a2bb7e42885c2e17c4682d981151,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJq6qq6sBabDQRuf0h5lRLqTc
1364,2/27/2022 2:05:45 PM,U83a795c9bbe7e2600837384f0bc0f999,金醬府,23.56734,119.5729,ChIJk_h1SSNbbDQRpX7P_cwyx3c
1365,2/27/2022 2:14:53 PM,U4318c18d78a35e2d646db31b63ef92c6,瑞師父海菜煎餅,23.56579,119.56542,
1366,2/27/2022 2:25:22 PM,U04bf1da296058d615824a06653af27c6,台灣大餅早午餐,23.56718,119.56441,
1368,2/27/2022 2:56:02 PM,U1533b24c18a3e1f1479bdb79969431d9,小林包子饅頭店,23.5685,119.56895,ChIJTRMp-_JabDQRUnK6SeL9Hcs
1369,2/27/2022 3:29:18 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,登峰藝品行(登峰特產行),23.56505,119.56522,
1371,2/27/2022 3:41:42 PM,U2b19812017278c4fbe06ca761489d15e,通樑古榕,23.65648794,119.5567078,
1372,2/27/2022 3:44:10 PM,U3ad0aa9093812235f4b3776723fc9192,霸味薑母鴨,23.5705,119.57567,ChIJP6GyQvNabDQRIepWzIUEO-A
1375,2/27/2022 4:34:22 PM,U954f8e628b485f2c105b7e035639650b,海口峰海產行,23.56315044,119.5831612,ChIJQZrILfNabDQR9_o0RXV5yGo
1376,2/27/2022 4:55:35 PM,U7af96d3a5c0bace563a62c577796b52e,鮮食堂海鮮蒸鍋,23.56566,119.56462,ChIJ3-P5PV9cbDQR8WW19pw-N8c
1378,2/27/2022 5:07:04 PM,U693d1863fb9246c18b3c343431fbad42,曾記滿福堂擔仔麵,23.57406,119.57323,
1379,2/27/2022 5:14:47 PM,U181657e7c3044a6c151f5554c2de1613,某個角落,23.56492,119.56492,ChIJweNDfotabDQR93dcuthOvzc
1384,2/27/2022 6:18:32 PM,U98f13216a0ae815869d88ee48bf116ef,小小間,23.57003,119.56901,
1385,2/27/2022 6:25:20 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,榕徽嬤?吃吃喝喝,23.56909,119.59924,ChIJOQKqwa03aDQRdWUUj-skPf8
1386,2/27/2022 6:26:00 PM,Ue253a78a8c16433cdb29ea322e001705,拾捌度C鮮果茶飲站,23.57436,119.5795,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
1389,2/27/2022 6:39:54 PM,U54b59e95f3dd368e5e1a53fafff72ad2,啤酒海時尚熱炒,23.56523,119.56644,ChIJk9on2zMfaDQRgJEdbnyGeV4
1391,2/27/2022 6:52:46 PM,U370db04769a7c69d7a75983f1351aa23,巴適麻辣鍋,23.57185,119.58141,
1393,2/27/2022 7:18:51 PM,U42cd1dac03b8d84f1d468a0ff03d9969,真鮮味小吃部,119.56491,119.56929,
1394,2/27/2022 7:18:56 PM,U2a07ef3a0c129e16f8b7272554f52bc4,金醬府,23.56734,119.5729,
1396,2/27/2022 7:45:27 AM,U7a89fa99cb80c8496590501db322b56c,本家食堂日式料理,23.57544,119.57445,ChIJjd7vde9abDQRBMV5IWfxD58
1398,2/27/2022 7:47:57 PM,U7dbb7e7ad911f44d7756f44a05463f92,新巴適經典麻辣鍋,23.57179,119.57882,
1399,2/27/2022 7:51:05 PM,U8793a2bb7e42885c2e17c4682d981151,啤酒海時尚熱炒,23.56523,119.56644,ChIJq6qq6sBabDQRuf0h5lRLqTc
1401,2/27/2022 7:54:08 PM,Uf4a9fa99caa0a39087a140f14921328b,映咖啡 INN Coffee,23.58481,119.65883,ChIJ1yLDhNQdaDQRpWUg4naVkwI
1402,2/27/2022 7:57:21 PM,U30edaf2003e2b0a69fa35c19403c7eb0,嚐香聚牛肉麵,23.57425,119.57308,ChIJi_EOzsFabDQR5ZLGt7zlO9o
1404,2/27/2022 8:07:44 PM,Ubcebb72515b05be35f811b1473e7ab46,秋喜肉蛋吐司,23.56867,119.5675,ChIJy5SKfO1abDQRd2lFY49rbio
1407,2/27/2022 8:31:10 AM,U6594f5623ade5662784accad1314115c,映咖啡 INN Coffee,23.58481,119.65883,ChIJE4pb6z5bbDQR5G6BkO2_eSE
1408,2/27/2022 8:40:10 PM,U0910dc95f02dabb13f84b7463255d75a,馬路益燒肉飯,23.56596,119.56523,
1410,2/27/2022 8:51:35 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,某個角落,23.56492,119.56492,ChIJzWHh3IxabDQRqiTsKKJYtho
1411,2/27/2022 8:56:18 AM,U693d1863fb9246c18b3c343431fbad42,澎湖 朝陽路肉圓,23.57339,119.57697,
1412,2/27/2022 8:56:57 AM,U8793a2bb7e42885c2e17c4682d981151,小正傢私店,23.56467,119.56484,ChIJq6qq6sBabDQRuf0h5lRLqTc
1413,2/27/2022 8:57:29 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,天人菊名產店,23.56387,119.56495,ChIJzWHh3IxabDQRqiTsKKJYtho
1414,2/27/2022 9:06:28 PM,U74fa5feb54c07bce63a272b3cf38dc72,馬路益燒肉飯,23.56596,119.56523,
1415,2/27/2022 9:06:34 PM,U5b3fe9d02db35c6c6345c48d65025a8a,小小間,23.57003,119.56901,
1416,2/27/2022 9:13:37 PM,Uac8f1738516975144175970d61cd80a6,夏天茶飲,23.57184,119.57075,ChIJE7ziGXlbbDQRyDbn42cIOt0
1419,2/27/2022 9:22:45 AM,Ubc7e2353047bee426113beee5fcc31df,七美小棧,23.19605,119.42013,ChIJjd5YzIxabDQREcBv6JdLLLU
1420,2/27/2022 9:28:27 AM,U8793a2bb7e42885c2e17c4682d981151,文馨文石工坊,23.56453,119.5645,ChIJq6qq6sBabDQRuf0h5lRLqTc
1421,2/27/2022 9:31:01 PM,U863b8cae579201d96dab41d5e002a5a3,劉正港檸檬汁-中華店,23.57204,119.57574,ChIJRzYoJ_1bbDQR9Mc83QLsd98
1422,2/27/2022 9:36:46 PM,U8eb2e7fe550a6d1e4a1519e405d3c917,天津蔥抓餅,23.57431,119.5792,ChIJN9-vTe5abDQRt5TDf4_F5kU
1424,2/28/2022 1:03:04 PM,U42cd1dac03b8d84f1d468a0ff03d9969,沐一日式豬排專賣店,23.57319,119.57316,
1427,2/28/2022 1:19:59 PM,Uc31b6630118080fe58e0cf134b3b4124,菊楓食堂日式料理,23.57538,119.58058,ChIJ3YFee_JabDQRdTZgl44Xp-8
1428,2/28/2022 1:42:32 PM,U7676d997af8f09860c497735040717d5,金醬府,23.56734,119.5729,ChIJw0K1XelabDQRR05-D8tl7SM
1429,2/28/2022 1:49:22 PM,U7a89fa99cb80c8496590501db322b56c,北寮奎壁山,23.5969773,119.6713825,ChIJjd7vde9abDQRBMV5IWfxD58
1430,2/28/2022 10:03:44 PM,U99c5f7ab9507bb5670e31f51551c2e0e,小小間,23.57003,119.56901,
1432,2/28/2022 10:37:38 AM,U8793a2bb7e42885c2e17c4682d981151,Bella調酒專賣店,23.56855353,119.567152,ChIJq6qq6sBabDQRuf0h5lRLqTc
1433,2/28/2022 10:58:05 AM,U22810a86bf6c88e1580fc68bb22cc23c,曾記滿福堂擔仔麵,23.57406,119.57323,ChIJLeqDHHOpQjQRjIgswvkjQjw
1434,2/28/2022 11:18:32 AM,U0c296d47625964bbaf834513dc2d5668,澎湖樂晨早午餐,23.57313,119.57701,
1436,2/28/2022 11:22:48 AM,Ub7473e6415408078ad96236c758f5476,Bella調酒專賣店,23.56855353,119.567152,
1437,2/28/2022 11:33:41 PM,U381d3683cf9bdeabf36afa4679d58416,品川元麻辣串串,23.56319,119.59046,
1439,2/28/2022 11:35:55 AM,U7a89fa99cb80c8496590501db322b56c,金海集,23.56305,119.56706,ChIJjd7vde9abDQRBMV5IWfxD58
1440,2/28/2022 12:00:47 PM,U3c29e39a18fb2239afcf1a9ce5da3d09,沐一日式豬排專賣店,23.57319,119.57316,ChIJK8LlxoxabDQR9PAJ71QRSMQ
1442,2/28/2022 12:28:33 PM,U5a1569a940913901cdb66284da9d3d3a,沐一日式豬排專賣店,23.57319,119.57316,
1445,2/28/2022 12:35:42 PM,U0781ca1080648882355dd846776649d0,沐一日式豬排專賣店,23.57319,119.57316,ChIJ05QELp9bbDQRN3iG2DVW1vI
1446,2/28/2022 12:47:16 PM,U861f6a1343901d593f2d3721bad73ad8,回鄉餐館-(義大利麵 濃湯 炒飯 便當),23.56406,119.58901,
1447,2/28/2022 2:19:09 PM,U50284f2fcdf83512e9e4968a77e2a672,金醬府,23.56734,119.5729,ChIJkUqxsIX6ZzQRxV0W0duojPU
1452,2/28/2022 3:12:48 PM,U16f92b0df914c40495c60e84bf79adba,源羊肉店,23.57158,119.57413,ChIJKV5DcQ1bbDQRdxjFjIxHKEs
1453,2/28/2022 3:33:36 PM,U05acef925dad7cbfa0cca1762f4aa64d,振發食品行,23.56413,119.5642,ChIJ81KTlb83aDQRm_JDZX1ZNNY
